2017-06-12 23:12:47	376.39
2017-06-12 23:12:48	376.46
2017-06-12 23:12:49	376.28
2017-06-12 23:12:50	376.36
2017-06-12 23:12:51	376.46
2017-06-12 23:12:52	376.36
2017-06-12 23:12:54	376.47
2017-06-12 23:12:55	376.47
2017-06-12 23:12:56	376.4
2017-06-12 23:12:57	376.4
2017-06-12 23:12:58	376.47
2017-06-12 23:12:59	376.47
2017-06-12 23:13:00	376.4
2017-06-12 23:13:02	376.4
2017-06-12 23:13:14	376.37
2017-06-12 23:13:15	376.45
2017-06-12 23:13:16	376.49
2017-06-12 23:13:17	376.32
2017-06-12 23:13:18	376.37
2017-06-12 23:13:19	376.12
2017-06-12 23:13:21	376.49
2017-06-12 23:13:22	376.12
2017-06-12 23:13:23	376.49
2017-06-12 23:13:24	376.49
2017-06-12 23:13:25	376.53
2017-06-12 23:13:26	376.49
2017-06-12 23:13:28	376.53
2017-06-12 23:13:29	376.12
2017-06-12 23:13:30	376.12
2017-06-12 23:13:31	376.12
2017-06-12 23:13:32	376.53
2017-06-12 23:13:33	376.15
2017-06-12 23:13:35	376.16
2017-06-12 23:13:36	376.15
2017-06-12 23:13:37	376.15
2017-06-12 23:13:49	376.53
2017-06-12 23:14:01	377.85
2017-06-12 23:14:03	377.56
2017-06-12 23:14:15	377.34
2017-06-12 23:14:26	377.36
2017-06-12 23:14:37	376.56
2017-06-12 23:14:38	376.56
2017-06-12 23:14:50	377.23
2017-06-12 23:14:51	377.23
2017-06-12 23:14:53	377.23
2017-06-12 23:14:54	377.28
2017-06-12 23:14:55	377.28
2017-06-12 23:14:56	377.28
2017-06-12 23:14:57	377.31
2017-06-12 23:14:58	377.23
2017-06-12 23:14:59	377.28
2017-06-12 23:15:01	377.31
2017-06-12 23:15:02	377.31
2017-06-12 23:15:03	377.31
2017-06-12 23:15:04	377.21
2017-06-12 23:15:05	377.21
2017-06-12 23:15:06	377.24
2017-06-12 23:15:07	377.31
2017-06-12 23:15:09	377.21
2017-06-12 23:15:10	377.21
2017-06-12 23:15:11	377.24
2017-06-12 23:15:12	377.24
2017-06-12 23:15:13	377.24
2017-06-12 23:15:14	377.24
2017-06-12 23:15:15	377.82
2017-06-12 23:15:17	377.82
2017-06-12 23:15:18	377.33
2017-06-12 23:15:19	377.24
2017-06-12 23:15:20	377.82
2017-06-12 23:15:21	377.82
2017-06-12 23:15:22	377.33
2017-06-12 23:15:23	377.33
2017-06-12 23:15:25	377.61
2017-06-12 23:15:26	377.33
2017-06-12 23:15:27	377.61
2017-06-12 23:15:28	377.61
2017-06-12 23:15:29	377.61
2017-06-12 23:15:30	377.33
2017-06-12 23:15:31	377.61
2017-06-12 23:15:33	377.61
2017-06-12 23:15:34	378.3
2017-06-12 23:15:35	377.81
2017-06-12 23:15:36	377.81
2017-06-12 23:15:37	378.3
2017-06-12 23:15:38	378.3
2017-06-12 23:15:39	377.81
2017-06-12 23:15:41	377.81
2017-06-12 23:15:42	378.3
2017-06-12 23:15:43	378.3
2017-06-12 23:15:44	377.81
2017-06-12 23:15:45	377.81
2017-06-12 23:15:46	377.93
2017-06-12 23:15:48	378.02
2017-06-12 23:16:00	378.02
2017-06-12 23:16:04	378.02
2017-06-12 23:16:05	377.67
2017-06-12 23:16:06	378.02
2017-06-12 23:16:08	378.02
2017-06-12 23:16:20	378.43
2017-06-12 23:16:21	378.26
2017-06-12 23:16:22	378.26
2017-06-12 23:16:23	378.44
2017-06-12 23:16:35	378.45
2017-06-12 23:16:48	378.88
2017-06-12 23:16:49	378.97
2017-06-12 23:16:50	378.97
2017-06-12 23:17:02	379.2
2017-06-12 23:17:13	379.03
2017-06-12 23:17:26	379.57
2017-06-12 23:17:27	379.67
2017-06-12 23:17:28	379.72
2017-06-12 23:17:29	379.57
2017-06-12 23:17:30	379.57
2017-06-12 23:17:31	379.58
